LDCpointID,PrimaryKey,TrtPolyID,Trt_ID
25257,20213211106409B1,10560,31081
25258,16091213495395442016-09-01,10881,32040
25270,17060615534251582017-09-01,7327,21891
25277,UT_SLFO_LUP_2022_SLFO2022_037_V12022-09-01,10881,32040
25284,20213211106409B2,10560,31081
25351,2007241522311382020-09-01,7883,23393
25354,15092212290124722015-09-01,10560,31081
25581,20153211103809B1,2130,6298
25594,CO_CO_Little_Snake_Field_Office_LUP_2021_LSFO2021-NR-022_V12021-09-01,4181,12861
25595,20153211103809B2,2130,6298
25606,2018321200101B2,9670,28480
25647,2007241559422092020-09-01,258,663
25681,20213211103818B2,9117,26963
25712,NV_CCDO_LUP_2021_CCDO2021-NR-045_V12023-09-01,10393,30536
25749,UT_Salt-Lake-LUP-2016-_SLFOI2021-038_V12021-09-01,19061,51169
25864,17083110123944542017-09-01,7834,23220
25905,19081210291076412019-09-01,7834,23220
26022,NV_BMDO_ESR_2021_2019HorseFirePlot1_V22022-09-01,21111,57018
26023,NV_BMDO_ESR_2021_2019HorseFirePlot1_V42023-09-01,21111,57018
26025,NV_BMDO_ESR_2021_2019HorseFirePlot6_V42023-09-01,21111,57018
26036,NV_BMDO_ESR_2021_2019HorseFirePlot5_V42023-09-01,21111,57018
26063,WY_RSFO_RC_2023_RSFO2023-RC-2-01_V12023-09-01,30402,73355
26070,NV_BMDO_ESR_2021_2019HorseFirePlot4_V22022-09-01,21111,57018
26071,NV_BMDO_ESR_2021_2019HorseFirePlot4_V42023-09-01,21111,57018
26074,NV_NV-Battle-Mountain-DO-ESR-2021_2019-Horse-Fire-Plot-2_V22021-09-01,21108,56997
26074,NV_NV-Battle-Mountain-DO-ESR-2021_2019-Horse-Fire-Plot-2_V22021-09-01,21110,57014
26075,NV_BMDO_ESR_2021_2019HorseFirePlot2_V42023-09-01,21111,57018
26088,NV_BMDO_ESR_2021_2019HorseFirePlot3_V42023-09-01,21111,57018
26096,UT_Salt-Lake-LUP-Random-2020_Shade-510_V12020-09-01,299,838
26173,UT_Salt-Lake-LUP-Random-2020_WySage-632_V12020-09-01,10881,32040
26216,NV_EKDO_ESR_2022_Potato02_V32022-09-01,20251,54266
26220,WY_RSFO_RC_2023_RSFO2023-RC-1-04_V12023-09-01,30402,73355
26235,UT_Salt-Lake-LUP-2016-_SLFOI2021-012_V12021-09-01,19061,51169
26255,NV_EKDO_ESR_2022_Potato01_V32022-09-01,20250,54256
26299,20233211102305B2,20200,54166
26300,CA_Ukiah-ESR-2020_Ranch-Fire-16_V12020-09-01,13220,37852
26304,NV_EKDO_ESR_2022_Cottonwood04_V32022-09-01,20200,54166
26317,20233211102305B3,20200,54166
26321,2021327104517B1,30037,71941
26335,NV_EKDO_FUELS_2023_BaldMtnRdPh101_V12023-09-01,29788,71246
26355,1707191425453672017-09-01,8691,25815
26380,CA_CA-Ukiah-FO-ESR-2021_River-Fire-02_V12021-09-01,12675,36906
26383,1908090919592132019-09-01,13928,43337
26400,NV_EKDO_LUP_2021_EKDO2021_048_V12022-09-01,756,2259
26444,CA_Ukiah-ESR-2020_River-Fire-16_V12020-09-01,30398,73351
26447,CA_CA-Ukiah-FO-ESR-2021_River-Fire-31_V12021-09-01,12674,36855
26476,NV_EKDO_FUELS_2023_BaldMtnRdPh102_V12023-09-01,29788,71246
26495,CA_CA-Ukiah-FO-ESR-2021_River-Fire-15_V12021-09-01,30398,73351
26496,CA_CA-Ukiah-FO-ESR-2021_River-Fire-24_V12021-09-01,12662,36857
26496,CA_CA-Ukiah-FO-ESR-2021_River-Fire-24_V12021-09-01,12676,36908
26512,1707240820511782017-09-01,2510,7503
26520,NV_BMDO_ESR_2021_2018CopperFirePlot2_V32022-09-01,20346,54650
26521,CA_CA-Ukiah-FO-ESR-2021_River-Fire-30_V12021-09-01,13119,37670
26522,NV_BMDO_ESR_2021_2018CopperFirePlot2_V52023-09-01,20346,54650
26534,CA_Ukiah-ESR-2020_River-Fire-08_V12020-09-01,30398,73351
26542,CA_CA-Ukiah-FO-ESR-2021_River-Fire-09_V12021-09-01,30398,73351
26548,NV_NV-Battle-Mountain-DO-ESR-2021_2018-Copper-Fire-Plot-1_V32021-09-01,20347,54651
26549,NV_BMDO_ESR_2021_2018CopperFirePlot1_V52023-09-01,20346,54650
26559,CA_CA-Ukiah-FO-ESR-2021_River-Fire-10_V12021-09-01,30398,73351
26563,20225637102904B2,30447,73400
26582,CA_Ukiah-ESR-2020_Ranch-Fire-21_V12020-09-01,13285,37979
26602,2015327105209B1,30037,71941
26616,NV_EKDO_FUELS_2022_SouthForkBaldMountain01_V12022-09-01,29788,71246
26617,NV_EKDO_FUELS_2022_BascoPhaseI02_V42022-09-01,29998,71806
26618,NV_EKDO_FUELS_2023_BascoPhaseI02_V52023-09-01,29998,71806
26620,NV_EKDO_FUELS_2022_BascoPhaseII03_V42022-09-01,29995,71807
26621,NV_EKDO_FUELS_2023_BascoPhaseII03_V52023-09-01,29995,71807
26631,NV_EKDO_ESR_2022_Cottonwood01_V32022-09-01,20202,54168
26634,NV_EKDO_FUELS_2023_BascoPhaseII02_V52023-09-01,29995,71807
26635,NV_EKDO_FUELS_2022_BascoPhaseII02_V42022-09-01,29995,71807
26651,20185637102920B1,30447,73400
26663,20185637102920B2,9245,27343
26667,CA_Ukiah-ESR-2020_River-Fire-03_V12020-09-01,12688,36925
26672,NV_EKDO_ESR_2022_Cottonwood03_V32022-09-01,20201,54167
26674,CA_Ukiah-ESR-2020_River-Fire-27_V12020-09-01,12672,36887
26675,NV_EKDO_FUELS_2022_BascoPhase101_V42022-09-01,30005,71816
26676,NV_EKDO_FUELS_2023_BascoPhase101_V52023-09-01,30005,71816
26680,2015567200607B2,7055,21114
26694,16081408360465852016-09-01,5179,15658
26724,NV_EKDO_FUELS_2023_BascoPhaseII01_V52023-09-01,29995,71807
26727,20224945202019B1,10881,32040
26738,NV_EKDO_FUELS_2023_UpperBascoMastication01_V32023-09-01,30005,71816
26739,NV_EKDO_FUELS_2022_UpperBascoMastication01_V22022-09-01,30005,71816
26746,20224945202019B2,10881,32040
26749,NV_EKDO_ESR_2022_Cottonwood02C_V22022-09-01,20202,54168
26751,NV_EKDO_FUELS_2022_IndianCreekMastication01_V22022-09-01,28235,68994
26752,NV_EKDO_FUELS_2023_IndianCreekMastication01_V32023-09-01,28235,68994
26764,NV_EKDO_FUELS_2022_UpperBascoHandThinning01_V22022-09-01,30004,71815
26765,NV_EKDO_FUELS_2023_UpperBascoHandThinning01_V32023-09-01,30004,71815
26785,NV_EKDO_FUELS_2022_TooleSpring05_V32022-09-01,28092,68820
26786,NV_EKDO_FUELS_2023_TooleSpring05_V42023-09-01,28092,68820
26813,2015327105216B1,30021,71852
26837,2015327105216B2,30021,71852
26843,NV_EKDO_FUELS_2022_IndianCreekHandThinning01_V22022-09-01,28233,68991
26844,NV_EKDO_FUELS_2023_IndianCreekHandThinning01_V32023-09-01,28233,68991
26866,NV_EKDO_FUELS_2022_TooleSpring09_V32022-09-01,28092,68820
26867,NV_EKDO_FUELS_2023_TooleSpring09_V42023-09-01,28092,68820
26879,NV_EKDO_FUELS_2022_TooleSpring10_V32022-09-01,28092,68820
26880,NV_EKDO_FUELS_2023_TooleSpring10_V42023-09-01,28092,68820
26965,15073008525950112015-09-01,4579,13985
26982,NV_EKDO_FUELS_2022_2019WestsideLower202101_V22022-09-01,30035,71933
26983,NV_EKDO_FUELS_2023_2019WestsideLower202101_V32023-09-01,30035,71933
27004,NV_CCDO_ESR_2023_Baccarat-01_V12023-09-01,26465,66634
27014,19060411193495892019-09-01,4579,13985
27015,15073107241582842015-09-01,4579,13985
27050,14081412470819172014-09-01,4579,13985
27052,NV_EKDO_LUP_2021_EKDO2021_059_V12022-09-01,30037,71941
27056,UT_SLFO_LUP_2022_SLFO2022_NR_007_V12022-09-01,10881,32040
27075,NV_CCDO_ESR_2023_Baccarat-07_V12023-09-01,26465,66634
27098,NV_CCDO_ESR_2023_Baccarat-02_V12023-09-01,26465,66634
27114,14081809195281742014-09-01,4579,13985
27115,20214945202003B1,10881,32040
27126,20214945202003B2,10881,32040
27130,20183231200307B1,8644,25674
27152,20183231200307B2,4579,13985
27153,11081615442474952011-09-01,4579,13985
27154,NV_CCDO_LUP_2021_CCDO2021_060_V22022-09-01,4579,13985
27158,NV_CCDO_ESR_2023_Baccarat-05_V12023-09-01,26465,66634
27176,NV_CCDO_ESR_2023_Baccarat-06_V12023-09-01,26465,66634
27180,14081810460957962014-09-01,4579,13985
27181,NV_EKDO_FUELS_2022_SouthFork01_V12022-09-01,27372,71478
27191,NV_EKDO_FUELS_2022_HoneymoonMastication02_V22022-09-01,30027,71917
27193,NV_EKDO_FUELS_2023_HoneymoonMastication02_V32023-09-01,30027,71917
27195,NV_EKDO_FUELS_2022_HoneymoonMastication03_V22022-09-01,30027,71917
27196,NV_EKDO_FUELS_2023_HoneymoonMastication03_V32023-09-01,30027,71917
27216,20072407525129882020-09-01,8645,25673
27218,NV_CCDO_LUP_2021_CCDO2021-128_V12023-09-01,26465,66634
27224,NV_CCDO_ESR_2023_Baccarat-04_V12023-09-01,26465,66634
27229,NV_EKDO_FUELS_2022_HoneymoonMastication04_V22022-09-01,30027,71917
27230,NV_EKDO_FUELS_2023_HoneymoonMastication04_V32023-09-01,30027,71917
27233,NV_EKDO_FUELS_2022_HoneymoonMastication01_V22022-09-01,30027,71917
27234,NV_EKDO_FUELS_2023_HoneymoonMastication01_V32023-09-01,30027,71917
27236,NV_CCDO_ESR_2023_Baccarat-03_V12023-09-01,26465,66634
27237,NV_EKDO_FUELS_2022_Ruby6201602_V42022-09-01,27173,67605
27239,NV_CCDO_LUP_2021_CCDO2021-108_V12023-09-01,4579,13985
27240,20072407502667572020-09-01,4579,13985
27246,19051808221563122019-09-01,253,637
27247,17080313301620312017-09-01,253,637
27248,NV_EKDO_FUELS_2022_SmithRanch01_V12022-09-01,29910,71459
27258,18071713541997742018-09-01,4579,13985
27278,NV_EKDO_FUELS_2022_HoneymoonHandThin01_V12022-09-01,30028,71925
27279,NV_EKDO_FUELS_2023_HoneymoonHandThin01_V22023-09-01,30028,71925
27293,NV_NV-Elko-DO-ESR-2021_ELKO-Hogan-01_V22021-09-01,20110,53887
27294,NV_EKDO_ESR_2023_Hogan01_V42023-09-01,20110,53887
27303,19063011485871552019-09-01,8644,25674
27313,NV_EKDO_FUELS_2022_Cottonwood01_V22022-09-01,29798,71269
27497,2020567109802B2,3192,9960
27501,NV_CCDO_ESR_2023_North-W-02_V12023-09-01,26542,66744
27510,NV_CCDO_ESR_2023_North-W-05_V12023-09-01,26542,66744
27515,20214945201720B1,19001,51011
27520,20072407511296032020-09-01,4579,13985
27521,NV_CCDO_LUP_2021_CCDO2021-112_V12023-09-01,4579,13985
27522,NV_CCDO_ESR_2023_North-E-11_V12023-09-01,26542,66744
27528,UT_SLFO-ESR-Random-2020_COBBLE-DS2_V22021-09-01,19001,51011
27543,NV_CCDO_ESR_2023_North-E-12_V12023-09-01,26542,66744
27546,NV_NV-Battle-Mountain-DO-ESR-2021_2017-Mill-Fire-Plot-3_V42021-09-01,18839,50648
27552,UT_Salt-Lake-LUP-2016-_Shade-543_V12021-09-01,6503,19535
27559,NV_EKDO_ESR_2023_Hogan02_V42023-09-01,20112,72687
27560,NV_NV-Elko-DO-ESR-2021_ELKO-Hogan-02_V22021-09-01,20112,72687
27567,NV_BMDO_ESR_2021_2017MillFirePlot2_V42022-09-01,18845,50644
27568,NV_BMDO_ESR_2021_2017MillFirePlot2_V62023-09-01,18845,50644
27574,NV_NV-Battle-Mountain-DO-ESR-2021_2017-Mill-Fire-Plot-1_V42021-09-01,18839,50648
27575,NV_BMDO_ESR_2021_2017MillFirePlot1_V62023-09-01,18839,50648
27583,NV_CCDO_ESR_2023_North-W-03_V12023-09-01,26542,66744
27604,NV_CCDO_ESR_2023_North-W-04_V12023-09-01,26542,66744
27608,UT_SLFO_LUP_2022_SLFO2022-082_V12023-09-01,19001,51011
27612,2023327100419B1,29942,71628
27627,2023327100419B2,29942,71628
27634,NV_EKDO_ESR_2022_RedSpring01_V32022-09-01,20280,54406
27645,UT_SLFO-ESR-Random-2020_COBBLE-DS1_V22021-09-01,19001,51011
27652,NV_BMDO_ESR_2021_2017PhoenixFirePlot4_V42022-09-01,18847,50658
27657,NV_CCDO_ESR_2023_North-W-01_V12023-09-01,26542,66744
27707,NV_BMDO_ESR_2021_2017PhoenixFirePlot6_V42022-09-01,18848,50661
27745,19062711012253602019-09-01,11805,34614
27772,NV_BMDO_ESR_2021_2017PhoenixFirePlot1_V42022-09-01,18848,50661
27874,18080207170353792018-09-01,30417,73370
27898,NV_NV-Elko-DO-ESR-2021_ELKO-Shafter-04_V22021-09-01,20465,54897
27899,NV_EKDO_ESR_2022_Shafter04_V32022-09-01,20465,54897
27906,NV_EKDO_ESR_2022_Shafter01_V32022-09-01,20466,72545
27925,NV_EKDO_ESR_2022_ColeCreek01_V32022-09-01,20193,54153
27932,2023327103316B2,20466,72545
27937,NV_BMDO_ESR_2021_2018CrumFirePlot1_V52023-09-01,20348,54833
27938,NV_NV-Elko-DO-ESR-2021_ELKO-Echo-01B_V12021-09-01,21335,72657
27939,NV_EKDO_ESR_2023_Echo01B_V22023-09-01,21335,72657
27955,NV_NV-Elko-DO-ESR-2021_ELKO-Echo-01A_V12021-09-01,21335,72657
27956,NV_EKDO_ESR_2023_Echo01A_V22023-09-01,21335,72657
27961,NV_EKDO_ESR_2023_Echo01_V22023-09-01,21335,72657
27962,NV_NV-Elko-DO-ESR-2021_ELKO-Echo-01_V12021-09-01,21335,72657
27973,NV_NV-Battle-Mountain-DO-ESR-2021_2018-Crum-Fire-Plot-4_V32021-09-01,20348,54833
27974,NV_BMDO_ESR_2021_2018CrumFirePlot4_V52023-09-01,20348,54833
27985,NV_EKDO_ESR_2022_Shafter02_V32022-09-01,20466,72545
27991,NV_NV-Elko-DO-ESR-2021_ELKO-CountyLine-02_V22021-09-01,21358,57575
27992,NV_EKDO_ESR_2023_CountyLine02_V32023-09-01,21358,57575
27996,NV_EKDO_ESR_2022_Shafter05_V32022-09-01,20461,54895
27997,NV_NV-Elko-DO-ESR-2021_ELKO-Shafter-05_V22021-09-01,20461,54895
28004,NV_NV-Elko-DO-ESR-2021_ELKO-Echo-02A_V12021-09-01,21332,57553
28007,NV_EKDO_ESR_2023_Echo02A_V22023-09-01,21332,57553
28010,NV_CCDO_LUP_2021_CCDO2021_096_V32022-09-01,29615,70790
28028,NV_NV-Elko-DO-ESR-2021_ELKO-Echo-02_V12021-09-01,21332,57553
28029,NV_EKDO_ESR_2023_Echo02_V22023-09-01,21332,57553
28035,NV_NV-Elko-DO-ESR-2021_ELKO-CountyLine-01_V22021-09-01,21359,57584
28036,NV_EKDO_ESR_2023_CountyLine01_V32023-09-01,21359,57584
28071,NV_EKDO_ESR_2023_Echo02B_V22023-09-01,21332,57553
28072,NV_NV-Elko-DO-ESR-2021_ELKO-Echo-02B_V12021-09-01,21332,57553
28075,1907081325529822019-09-01,1251,3741
28075,1907081325529822019-09-01,1252,3743
28107,2008080808104742021-09-01,21363,57587
28112,19050415305884502019-09-01,1251,3741
28112,19050415305884502019-09-01,1252,3743
28113,1809071637526392018-09-01,1251,3741
28113,1809071637526392018-09-01,1252,3743
28114,14062511041993022014-09-01,1251,3741
28114,14062511041993022014-09-01,1252,3743
28117,NV_NV-Elko-DO-2021_EKDO2021-028_V12021-09-01,21359,57584
28118,17070712142722172017-09-01,507,1494
28132,NV_HRFO_INT1_2022_PV_002_V12022-09-01,10139,29843
28145,20061611233338392021-09-01,21362,57586
28148,16092213061051272016-09-01,3841,53070
28149,1906131406551012019-09-01,3841,53070
28163,NV_EKDO_ESR_2023_Emigrant02_V12023-09-01,21287,57473
28165,20061512280420232021-09-01,21361,57585
28167,2015567100903B1,8507,25313
28169,20061607522228992021-09-01,21362,57586
28176,20061717580070822021-09-01,21363,57587
28186,NV_EKDO_FUELS_2022_Southside01_V22022-09-01,29968,71687
28209,16081214063924062016-09-01,3841,53070
28210,19070911441413292019-09-01,3841,53070
28223,17070810031416912017-09-01,1179,3577
28229,NV_EKDO_ESR_2023_Emigrant01_V32023-09-01,21287,57473
28230,NV_NV-Elko-DO-ESR-2021_ELKO-Emigrant-01_V22021-09-01,21287,57473
28231,CA_ELFO_BeckF_2022_Beckwourth01_V22023-09-01,30153,72406
28237,CA_ELFO_BeckF_2022_Beckwourth02_V22023-09-01,30153,72406
28243,20213227202819B1,9692,28534
28245,2020327100409B3,8455,25170
28257,20213227202819B2,9692,28534
28261,CA_ELFO_BeckF_2022_Beckwourth03_V22023-09-01,30153,72406
28279,NV_EKDO_FUELS_2022_TenMIle01_V22022-09-01,29862,71657
28284,NV_HRFO_INT1_2022_PV_001_V12022-09-01,9692,28534
28304,CA_CA-Redding-Camp-Fire-ESR-2021_Jordan-Hill-03_V12021-09-01,5651,17113
28308,CA_CA-Redding-Camp-Fire-ESR-2021_Jordan-Hill-02_V12021-09-01,5652,17114
28322,NV_NV-Winnemucca-DO-2021_WMDO2021-020_V12021-09-01,10139,29843
28347,19061611053366862019-09-01,8662,25738
28348,11082314093136312011-09-01,8662,25738
28349,12082808185862472013-09-01,2547,7687
28365,NV_EKDO_ESR_2022_RabbitCreek01_V32022-09-01,20279,54399
28400,17082909055826922017-09-01,1179,3577
28424,2017327100418B2,3409,10707
28429,19050415111898662019-09-01,19804,53064
28430,CA_CA-Northeastern-California-ESR-2021_Granitic-Drill-and-Broadcast-27_V32021-09-01,19804,53064
28431,18090816032160412018-09-01,19804,53064
28432,18090810063892712018-09-01,19804,53064
28433,19050122420019732019-09-01,19804,53064
28443,19050414533947392019-09-01,19804,53064
28445,18082814585163152018-09-01,19804,53064
28450,18082812411856882018-09-01,19804,53064
28451,19050122363087062019-09-01,19804,53064
28457,19050415025135552019-09-01,19805,53065
28458,1808280924313362018-09-01,19805,53065
28461,18082812420316622018-09-01,19805,53065
28462,19050414554911002019-09-01,19805,53065
28466,18082809392127402018-09-01,19805,53065
28467,19050415044769732019-09-01,19805,53065
28530,2014327100404B1,10505,30883
28547,19050122222459712019-09-01,19805,53065
28548,CA_CA-Northeastern-California-ESR-2021_Granitic-Broadcast-02_V32021-09-01,19805,53065
28549,1808261112042062018-09-01,19805,53065
28559,1905012229559952019-09-01,19805,53065
28560,18082710310531562018-09-01,19805,53065
28561,CA_CA-Northeastern-California-ESR-2021_Granitic-Broadcast-03_V32021-09-01,19805,53065
28573,18090908302213342018-09-01,19805,53065
28574,19050122324548062019-09-01,19805,53065
28575,CA_CA-Northeastern-California-ESR-2021_Granitic-Broadcast-07_V32021-09-01,19805,53065
28576,19050121360026722019-09-01,19805,53065
28577,CA_CA-Northeastern-California-ESR-2021_Granitic-Broadcast-01_V32021-09-01,19805,53065
28578,18082713071249352018-09-01,19805,53065
28580,NV_EKDO_FUELS_2022_SpringCreekNorht01_V12022-09-01,29912,71470
28656,18090716004126892018-09-01,19804,53064
28657,CA_CA-Northeastern-California-ESR-2021_Granitic-Drill-and-Broadcast-26_V32021-09-01,19804,53064
28658,19050415095848302019-09-01,19804,53064
28662,13053009340356382013-09-01,10501,30878
28663,NV_TUFO_LCTComplexRevisit_2023_CarlinField01_V22023-09-01,10501,30878
28682,20072511320649642020-09-01,10139,29843
28687,NV_EKDO_FUELS_2022_ToanoLopandScatter01_V12022-09-01,29502,70456
28687,NV_EKDO_FUELS_2022_ToanoLopandScatter01_V12022-09-01,29503,70460
28688,NV_EKDO_FUELS_2023_ToanoLopandScatter01_V22023-09-01,29502,70456
28688,NV_EKDO_FUELS_2023_ToanoLopandScatter01_V22023-09-01,29503,70460
28700,20213227202715B1,10139,29843
28707,NV_EKDO_LUP_2021_EKDO2021_NR_023_V12022-09-01,10507,30876
28708,20213227202715B2,10139,29843
28720,2020327109202B1,3583,11237
28735,NV_WMDO_LUP_2021_WMDO2021-116_V12023-09-01,10139,29843
28740,2020327109202B3,3583,11237
28781,20062612352158992020-09-01,10507,30876
28786,NV_TUFO_INT_2021_HA-012_V12023-09-01,10499,30871
28787,NV_NV-Tuscarora-FO-Intensification-2021_HA-010_V12021-09-01,10499,30871
28789,2019327107102B1,10504,30882
28799,2019327107102B2,10504,30882
28816,20233215202908B2,9595,28267
28828,17080411325068232017-09-01,10507,30876
28841,18071720513297602018-09-01,4962,15051
28849,NV_WMDO_LUP_2021_WMDO2021_NR_018_V12022-09-01,10139,29843
28858,2021327109216B1,2035,6016
28861,2021327109216B2,2035,6016
28869,20080709104476932021-09-01,19809,53033
28872,2016327107101B2,10499,30871
28877,NV_TUFO_INT_2021_HA-017_V12023-09-01,10499,30871
28901,NV_TUFO_LCTComplexRevisit_2023_CarlinField02_V22023-09-01,30336,73204
28906,NV_EKDO_FUELS_2022_ToanoMowing01_V12022-09-01,10843,73134
28907,NV_EKDO_FUELS_2023_ToanoMowing01_V22023-09-01,10843,73134
28909,11051015085118672011-09-01,9595,28267
28910,NV_EKDO_LUP_2021_EKDO2021-104_V22023-09-01,9595,28267
28927,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-05_V22021-09-01,20175,54105
28928,NV_EKDO_ESR_2023_SheepCreek05_V42023-09-01,20175,54105
28940,2023327109207B2,2035,6016
28957,17030713330023132021-09-01,13929,43343
28958,16062215133146642021-09-01,13844,42972
28966,NV_BMDO_ESR_2021_2019SummitFirePlot5_V22022-09-01,21118,57035
28967,NV_BMDO_ESR_2021_2019SummitFirePlot5_V42023-09-01,21119,57036
28975,20153215202907B1,9595,28267
28976,NV_BMDO_ESR_2021_2019SummitFirePlot2_V22022-09-01,21118,57035
28977,NV_BMDO_ESR_2021_2019SummitFirePlot2_V42023-09-01,21119,57036
28980,20153215202907B2,9595,28267
28990,NV_BMDO_ESR_2021_2019SummitFirePlot3_V42023-09-01,21119,57036
29001,NV_BMDO_ESR_2021_2019SummitFirePlot6_V42023-09-01,21119,57036
29002,NV_EKDO_ESR_2023_SheepCreek04_V42023-09-01,20175,54105
29003,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-04_V22021-09-01,20175,54105
29007,NV_EKDO_ESR_2022_OilWell03_V32022-09-01,20230,54215
29009,20143215106207B2,9597,28270
29035,2016327109220B2,7168,21410
29035,2016327109220B2,7169,21411
29036,NV_EKDO_FUELS_2022_ElkoNorth01_V42022-09-01,29921,71492
29057,NV_EKDO_ESR_2022_OilWell04_V32022-09-01,7168,21410
29057,NV_EKDO_ESR_2022_OilWell04_V32022-09-01,7169,21411
29058,2012327101201G1,7168,21410
29058,2012327101201G1,7169,21411
29070,20143227202814B1,2232,6700
29071,20143227202814B2,2232,6700
29098,NV_EKDO_ESR_2022_OilWell07A_V32022-09-01,20228,54213
29099,NV_EKDO_ESR_2022_OilWell01_V32022-09-01,29921,71492
29100,2014327109214B1,7168,21410
29100,2014327109214B1,7169,21411
29101,NV_EKDO_ESR_2023_SheepCreek07A_V32023-09-01,20176,54106
29102,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-07A_V22021-09-01,20176,54106
29107,20223215106211B1,20286,54420
29114,NV_BMDO_ESR_2021_2019SummitFirePlot4_V42023-09-01,21119,57036
29116,2014327109214B2,7168,21410
29116,2014327109214B2,7169,21411
29120,20223215106211B2,20286,54420
29126,20072413254065882020-09-01,11129,32844
29129,NV_BMDO_ESR_2021_2019SummitFirePlot1_V22022-09-01,21118,57035
29130,NV_BMDO_ESR_2021_2019SummitFirePlot1_V42023-09-01,21119,57036
29137,17072616202020532017-09-01,494,1466
29137,17072616202020532017-09-01,495,1467
29137,17072616202020532017-09-01,496,1468
29138,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-08_V22021-09-01,20176,54106
29139,NV_EKDO_ESR_2023_SheepCreek08_V42023-09-01,20176,54106
29147,NV_EKDO_ESR_2022_OilWell02_V32022-09-01,20229,54214
29166,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-11_V22021-09-01,20176,54106
29167,NV_EKDO_ESR_2023_SheepCreek11_V42023-09-01,20176,54106
29197,NV_WMDO_LUP_2021_WMDO2021_NR_024_V12022-09-01,2232,6700
29213,CA_NorCal-Revisit-Design-1-2020_Winter-Range-NV-225_V32020-09-01,3211,10007
29214,16052209372856272016-09-01,3211,10007
29225,19090416314020552019-09-01,3211,10007
29227,NV_EKDO_LUP_2021_EKDO2021_072_V22022-09-01,9595,28267
29228,11051015080998492011-09-01,9595,28267
29233,20080416233648852021-09-01,19809,53033
29256,17062108441457972017-09-01,12014,35235
29258,20193227202716B1,496,1468
29276,20080612392651462021-09-01,19809,53033
29278,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-09_V22021-09-01,20176,54106
29279,NV_EKDO_ESR_2023_SheepCreek09_V42023-09-01,20176,54106
29301,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-Other-139_V12021-09-01,2805,8492
29302,13050111390599062015-09-01,1556,4634
29304,19081015480372392019-09-01,12014,35235
29311,1705221716052822017-09-01,3211,10007
29312,CA_CA-Northeastern-California-LUP-Revist-2021_Winter-Range-NV-340_V22021-09-01,3211,10007
29314,20173231203808B1,3211,10007
29324,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-MtnSage-215_V12021-09-01,12014,35235
29325,20173215106217B1,9595,28267
29332,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-BlackSage-284_V12021-09-01,19053,51149
29343,20173231203808B2,3211,10007
29352,NV_EKDO_ESR_2023_SheepCreek03B_V32023-09-01,20175,54105
29353,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-03B_V22021-09-01,20175,54105
29354,NV_EKDO_LUP_2021_EKDO2021-NR-034_V12023-09-01,8624,25598
29361,20173215106217B2,9595,28267
29385,NV_NV-Elko-DO-2021_EKDO2021-024_V22021-09-01,20176,54106
29386,11051916042618912011-09-01,9602,28269
29398,UT_SLFO_LUP_2022_SLFO2022-044_V12023-09-01,2805,8492
29408,20081013482744672020-09-01,4474,13659
29411,15052608202666832015-09-01,3211,10007
29423,1305011128273162015-09-01,1555,4635
29429,20072713542192812021-09-01,18997,50997
29432,NV_EKDO_ESR_2023_SheepCreek02A_V32023-09-01,20175,54105
29433,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-02A_V22021-09-01,20175,54105
29449,2007271545025482021-09-01,13930,43348
29451,12090617281776672014-09-01,6045,18144
29456,NV_EKDO_ESR_2023_SheepCreek06_V42023-09-01,20176,54106
29457,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-06_V22021-09-01,20176,54106
29469,NV_NV-Winnemucca-DO-ESR-2021_T86-D3Majuba-POK-18_ V22021-09-01,21453,57694
29470,NV_WMDO_ESR_2021_T86_D3Majuba_POK_18_V32022-09-01,21453,57694
29473,NV_NV-Elko-DO-ESR-2021_ELKO-SheepCreek-01_V22021-09-01,20175,54105
29474,NV_EKDO_ESR_2023_SheepCreek01_V42023-09-01,29469,71274
29489,NV_NV-Winnemucca-DO-ESR-2021_T86-D1Majuba-POK-18_V22021-09-01,21453,57694
29490,NV_WMDO_ESR_2021_T86_D1Majuba_POK_18_V32022-09-01,21453,57694
29503,NV_NV-Winnemucca-DO-ESR-2021_T86-D2Majuba-POK-18_V22021-09-01,21453,57694
29504,15050612512863412015-09-01,3211,10007
29505,NV_WMDO_ESR_2021_T86_D2Majuba_POK_18_V32022-09-01,21453,57694
29522,18071915334497562018-09-01,11206,33009
29550,17030714513460292021-09-01,11873,34882
29583,20163227202708B1,11873,34882
29584,11112107551235572013-09-01,6045,18144
29600,20163227202708B2,11873,34882
29616,NV_NV-Winnemucca-DO-ESR-2021_T131-Starpeak-Fuels-20_V22021-09-01,29476,70407
