Model,Ecoregion,Treatment,Trt_ID,Prj_ID,Plan_Imp,Success,Dates_Confirmed,Init_Date,Comp_Date,Units,Num_Units,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated
Model 12,Nothern Basin and Range,Drill seeding,23109,8446,Implemented,None,2,10/00/1964,11/00/1964,Acres,9265,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,,Seeds,Confirmed on Paper,Within Treatment,Species Specific,,,,"The area was drilled by Force Account Crews using Rangeland Drills, to\r\nCrested Wheatgrass, at a rate of 8.3 pounds per acre.",The area received an\r\nunusually heavy spring rain and now has a very good stand of Crested Wheatgrass.\r\nSignature Title,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",,9893.550213,9854.832161,,BLM,None,,None,,None,,,55:06:00
Model 12,Nothern Basin and Range,Drill seeding,25939,9547,Implemented,Unknown,1,9/00/1987,10/0/1987,Acres,250,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Planned seed list,,Seeds,Plan,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",The purpose of the proposed action is to increase the useable\r\nproductivity and improve the condition of the areas identified by\r\nreducing the shrub component of the vegetative community.,Previously untreated rangeland in the Ridge allotment will be treated by fire and seeded to crested wheatgrass. Drilling of the Ridge burn would be done along the contours and accomplished by the livestock users in the fall (September- October) of 1987. Seed will come from the harvested source in the warehouse.,GIS is implementation data,Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",,258.67,238.23,,See Cooperators List,"Erosion, Provide forage for livestock, Brush control, Fire hazard, Establishment of seeded species, Encroaching vegetation, Cover for wildlife, Forage for wildlife, Habitat for mule deer, Hazardous fuels accumulation, Hazardous fuels reduction, Seedbed preparation, Vegetal cover",The purpose of the proposed action is to increase the useable\r\nproductivity and improve the condition of the areas identified by\r\nreducing the shrub component of the vegetative community.,,,,,,31:05:00
Model 12,Nothern Basin and Range,Drill seeding,27267,10038,Implemented,Unknown,2,10/16/1963,11/20/1963,Acres,2160,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,Drill Mix,Seeds,Confirmed on Paper,Unknown,Species Specific,,This project consists of seeding the sprayed area with crested wheatgrass the following fall.,,Five rangeland drills with a D-6 and a TD-9 to drill the Crested wheatgrass.,Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",,2020.57,2020.56,,BLM and Cooperators,Provide forage for livestock,"The purpose of this project was to reduce Big sagebrush and sew the land with Crested wheatgrass to conserve soil moisture and increase the livestock forage.\r\nThe reduced grazing in the sagebrush will, after the seeding is established,\r\nenable the native grasses to increase, which will improve the range and at\r\nthe same time provide nesting material for the sage grouse",None,,None,,,21:01:00
Model 12,Nothern Basin and Range,Drill seeding,28673,10573,Implemented,None,2,10/2/1960,12/29/1960,Acres,1540,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,Drill Seed Mix,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",,,"Silver Creek: 720 acres of this burned area was chained with heavy chain then drilled to crested wheatgrass seed at the rate of 5 lbs. per acres and 420 acres was drilled in burned area without any preparations.\r\n\r\nMurdock Creek: this burned area was seeded to crested what grass at 5 lbs. per acre, 200 acres was drilled.",,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/28/2011,1771.583734,1653.232778,,,"Erosion, Other (See Trt Notes), Loss of vegetation",Control rabbitbrush and increase density of grasses.,None,,None,,,11:11:00
Model 12,Nothern Basin and Range,Drill seeding,30408,11226,Implemented,None,2,00/00/1971,00/00/1971,Acres,2730,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,1971 Drill mix,Seeds,Confirmed on Paper,Unknown,Species Specific,,,,"This seeding was redrilled in 1971 by use of rangeland drills. Seed applied was 5# crested wheatgrass and .5 # sweet clover. Two drill swer pulled in 3 drill hookups by D4 cat and 4020 John Deer Disel tractor. A total of 2730 acres was drilled in 10.5 days. The contractors worked 12 hour days and averaged about 3 miles per hour drilling rate cover over 120 ac/day with each unit. No weights were used in the drilling opteration. In some places weights would have helped to make a proper furrow, but these spots were too small and eraticaly mixed with lighter soil sets where weights may been burried the seed too deep. Thsu weight were not used at all. The tracts on the west end of this seeding have been heavily invaded with big sagebrush since the areas were plowed in 1967 and should be sprayed or control burned as soon as possible. Contractor for 1971 work was Louis V Lamb- good contractor.",,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/18/2011,2975.639284,2599.604102,,,None,,None,,None,,,24:33:00
Model 12,Nothern Basin and Range,Drill seeding,30664,11303,Implemented,None,2,11/5/1962,12/7/1962,Acres,1500,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,redriil mix,Seeds,Confirmed on Paper,Unknown,Species Specific,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",,This area will be redrilled to Crested Wheatgrass at the rate of 6# per acre using heavy duty grain drills.,Redrill of 1500 acres as the original drilling did not take. Crested wheatgrass at the rate of 5.6#/acre was applied.,,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,4/14/2011,1447.300733,1444.834974,,,"Invasion by Cheatgrass, Livestock in treated area",,None,,None,,,33:13:00
Model 12,Nothern Basin and Range,Drill seeding,34310,12743,Implemented,None,2,9/00/1957,4/11/1958,Acres,6715,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,seed mix,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",To prevent soil erosion and moisture loss.,,Seed planted with a conventional grain drill.\r\nApproximately the south 2/3 of the project was drilled in the fall of 1957 and the remainder the following spring of 1958.,,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",,7727.478527,7105.024282,,BLM and Cooperators,Other (See Trt Notes),To prevent soil erosion and moisture loss.,None,The spring planting started to grow but did not get deep firmly rooted and was blown out by the heavy wind assisted by the rodents and rabbits. The dust clouds and soil movement is a serious condition on this site.,Dry,Soil loose and powdery at drilling time and sub-normal amount subsequent winter.,,14:58:00
Model 12,Nothern Basin and Range,Drill seeding,34772,12914,Implemented,None,2,00/00/1973,00/00/1973,Acres,3261,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,,Seeds,Confirmed on Paper,Unknown,Species Specific,,,In the fall of 1972 crested wheatgrass will be drilled into the dead sagebrush stumps.,,,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",,3398.901728,3398.901997,,Contractor,"Overgrazing, Provide forage for livestock, Watershed degradation, Erosion, Habitat for wildlife","Presently, livestock grazing along Willow Creek is damaging the\r\nhabitat for the rare and endangered Alvord Trout , an inhabitant of\r\nthe stream. The treated area will be used to reduce livestock impact\r\non streamside browse during the early fall when cattle feed heavily\r\non the willows.\r\nWillow Creek carries a heavily sediment load during peak runoff\r\nperiods. The project is needed to enhance management so that the\r\ntotal Willow Creek watershed can be improved and the water quality\r\ncan be improved for the fishery and downstream users.\r\nAdditional forage created by the project will be used to relieve livestock\r\ngrazing pressure on the surrounding native range, which is in\r\npoor condition. It will be used to improve public land management\r\nin the 15 Mile Community Allotment.",None,,None,,,53:12:00
Model 12,Nothern Basin and Range,Drill seeding,38752,15125,Implemented,Unknown,2,11/3/1970,3/12/1971,Acres,1300,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,,Seeds,Confirmed on Paper,Unknown,Species Specific,,The purpose is to revegetate this area so that the carrying capacity might be increased.,"This seeding will be in an old sagebrush spray area that did not revegetate to native grasses. The purpose is to revegetate this area so that the carrying capacity might be increased. Labor will be contracted, with seed and drills furnished by BLM.","This project was programmed to be contracted in the FY1971 AWP. As a result of late bidding\r\nand excessive bid rates all bids were rejected and the project started by Force Account\r\nNov. 3, 1970. Area D and most of Area C were seeded (500 acres) by Dec. 2, 1970, the date\r\nwinter shutdown began. On March 1, 1971, seeding began again. Areas B & C were completed\r\nwithin 11 calendar days. Force Account man month expenditures were 3.0.\r\nTotal acres seeded were less than those estimated because of the omission of rock outcrops\r\nand frail soil types.\r\nEstimated total costs for materials, man months, and equipment amount to $9,060 or about\r\n$6.70/acre. Nordan Crested Wheatgrass was seeded at a rate of 6#/acre along with Vernal\r\nAlfalfa (Dryland) at a rate of 1/3# per acre.",,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",1/1/1900 0:00,1549.737573,1549.737567,,BLM,"Brush control, Establishment of seeded species, Forage for livestock, Rangeland health, Watershed health, Erosion",The project was maintenance to reduce larkspur and big sage. The purpose is to revegetate this area so that the carrying capacity might be increased.,,,,,,54:27:00
Model 12,Nothern Basin and Range,Drill seeding,56030,21563,Implemented,See Comments,1,11/1/1961,6/1/1962,Acres,1040,Seeding,Drill Seeding,Ground Seeding: Drill,-1,Confirmed seed list,,Seeds,Confirmed on Paper,Unknown,Species Specific,,Unknown,Drilling of crested wheatgrass.,Seeded area drilled with rangeland drill at the rate of 5# Crested Wheatgrass seed/ac.\r\n\r\nOnly the better sites were drilled.,Case History Narrative (post treatments) - Present indicators are that the seeded areas will be successful and no more maintenance seeding or sagebrush control will be required.,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/14/2020,4995.03,4959.15,,Unknown,Establishment of seeded species,Proper management and soil protection.,,,,,"Acres Discrepancy: The completion report map was used to create the feature for this treatment. The GIS acres do not match the reported completion acres.\r\n\r\nThere was only a confirmed date range for the Aerial Brush Control. The reported project completion date range was used and assumed the drilling took place sometime between the reported range but may not have taken the whole time to complete the drilling.\r\n\r\nThe total project cost is reported to be $12,334. The reported spraying cost was determined to cost $5,662.02. It is assumed the remainder of the total cost was used for drill seeding.",14:51:00
